"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
60030,-10.7659,0.265703,6.25112,-4.68035,4.72717,1.19048,7.20184,1.81921,1.27516,2.65614,-33.00848,-31.61192,-64.62041
60060,-10.4021,-0.141358,4.72029,-5.99683,2.29197,1.29261,4.95619,3.01577,1.22274,4.82582,-32.86354,-29.19422,-62.05776
60090,-10.5424,0.148032,5.4739,-4.32645,3.60996,1.18241,8.49819,6.05461,4.96022,3.94294,-35.77232,-31.58279,-67.3551
60120,-11.2525,-1.54315,6.4564,-3.74344,2.55657,1.36764,2.15271,6.42251,1.57273,3.10069,-32.91993,-32.87764,-65.79757
60150,-8.29151,1.04494,4.80439,-6.24953,1.81397,1.70161,7.20577,5.78227,2.44851,5.52317,-34.79203,-31.80191,-66.59394
60180,-7.22655,2.32542,-0.925191,-11.6683,4.59052,1.59167,8.81976,4.80566,3.59032,3.60286,-35.40395,-31.93215,-67.3361
60210,-8.72639,1.71056,-0.14363,-11.7923,6.78865,4.23965,6.57394,6.36759,5.34907,3.25608,-37.07271,-34.8054,-71.87812
60240,-7.53095,2.58246,0.836422,-10.5316,4.73114,1.94737,4.27327,6.51034,7.22579,2.66194,-35.68605,-33.92339,-69.60944
60270,-9.22415,0.591041,-0.110649,-9.8268,1.62322,5.25007,2.79465,1.96759,1.24321,7.04973,-33.02258,-34.1568,-67.17939
60300,-11.2439,-0.997446,3.80488,-6.49569,1.86847,9.46703,5.12176,4.93302,1.77768,7.50098,-35.89492,-33.24979,-69.1447
60330,-10.1115,-0.389901,1.53606,-10.181,4.66761,2.41082,9.02898,5.97661,3.73667,6.94565,-36.7395,-33.92872,-70.66822
60360,-9.83245,-0.3328,0.366807,-10.0698,2.1187,1.75388,3.62069,5.31931,3.76208,4.78865,-34.16049,-31.52056,-65.68105
60390,-7.94458,2.56111,-0.603058,-10.6958,7.54701,1.13179,6.12027,3.10047,2.234,7.79906,-35.05819,-30.99459,-66.05278
60420,-8.53247,1.88505,-1.82232,-13.2166,2.27819,1.10531,4.28625,2.53862,1.92919,5.84672,-32.84876,-29.2492,-62.09797
60450,-9.13607,1.79552,-0.346921,-10.4407,3.80119,1.53015,5.80373,8.24553,1.55145,5.07884,-34.77299,-31.46312,-66.23611
60480,-0.672517,7.94831,0.233679,-9.57225,8.69687,2.3643,8.0671,6.22539,3.13216,6.51998,-37.72078,-34.26577,-71.98655
60510,-3.15448,7.15941,3.43289,-6.02026,5.48932,1.33553,6.10518,2.15163,5.4972,6.18363,-35.86553,-33.07883,-68.94436
60540,-3.22478,7.15687,3.7648,-6.48139,2.76717,1.21358,4.04904,8.70124,1.77995,4.05979,-34.54473,-30.15682,-64.70155
60570,-5.6459,4.87928,-0.819975,-13.4571,2.93602,1.35673,8.21745,6.55831,2.62822,9.56636,-35.99134,-32.29104,-68.28237
60600,-3.16164,7.23368,2.53291,-7.60582,6.91265,4.9439,9.92392,6.24378,1.32553,2.61962,-36.61418,-32.52798,-69.14215
60630,-2.24992,8.55783,-0.789102,-12.4204,4.93463,1.18884,5.05658,8.38786,3.96053,4.87854,-36.28386,-31.67751,-67.96137
60660,-4.97447,4.93812,-0.856398,-11.4806,2.40962,1.63719,2.7723,8.84291,1.82087,9.06024,-34.70135,-31.07795,-65.7793
60690,-8.78814,0.716661,-0.76741,-12.8513,2.54191,1.73766,6.83628,2.31821,2.2062,4.05858,-33.51466,-33.09919,-66.61384
60720,-7.67204,1.97794,-1.55762,-13.7778,3.46197,8.69691,1.39492,4.35162,4.03437,8.91086,-35.94231,-32.37546,-68.31777
60750,-5.96809,2.48453,-2.07413,-12.599,2.64135,5.64777,1.53138,6.9666,4.5993,3.51972,-34.96649,-32.32093,-67.28742
60780,-10.9908,-0.497641,-1.77719,-13.4675,5.30725,1.39657,1.37066,5.68826,4.36393,9.73004,-34.85083,-29.74496,-64.59579
60810,-9.48853,0.792526,-2.0471,-13.7305,2.72229,2.34004,5.36679,3.84444,3.29609,4.8255,-34.72461,-32.5319,-67.25651
60840,-4.95329,4.98605,-1.7046,-12.6216,6.68846,7.72182,2.58284,7.89487,1.44413,7.81285,-36.72207,-31.9605,-68.68258
60870,-3.85879,6.2655,-2.45301,-13.4326,4.12894,9.92546,5.25557,6.92383,8.10655,4.53464,-38.40288,-34.41015,-72.81303
60900,-5.49138,4.36379,-2.1325,-13.3783,2.27297,2.58266,2.57693,7.90126,1.45802,9.96583,-34.75649,-30.78906,-65.54555
60930,-5.58628,5.70866,-1.71215,-14.2122,9.95844,5.12626,2.32447,4.87729,3.94153,5.46793,-36.90742,-33.70297,-70.61039
60960,-5.80703,3.87656,-1.82368,-13.1974,2.64519,2.82808,1.45533,2.84152,2.75277,8.84448,-33.88028,-29.6988,-63.57908
60990,-7.04709,2.37604,2.62721,-9.20596,3.175,1.63094,8.16804,5.91886,5.53988,9.01972,-36.68824,-33.7791,-70.46735
61020,-7.28812,2.12685,2.18386,-7.48753,2.57242,1.97098,4.70464,3.73724,3.73526,4.48843,-34.49706,-31.70483,-66.20189
61050,-8.56139,2.73183,1.69104,-8.82308,4.27046,8.75349,5.74121,2.42693,2.32538,4.42587,-35.80636,-34.65512,-70.46148
61080,-10.0567,0.283347,4.73031,-5.20937,2.39696,1.69818,3.48515,2.68998,3.27432,2.09159,-32.88606,-32.18551,-65.07157
61110,-9.03288,1.70093,4.8169,-5.28129,5.0297,4.91207,5.78015,6.85589,1.33912,5.96251,-36.35517,-32.44672,-68.80189
61140,-9.61068,0.631093,7.33234,-4.56354,5.69199,1.54294,4.95691,2.21998,1.59135,8.77086,-34.8006,-32.92911,-67.72972
61170,-11.677,-0.756977,4.17441,-4.86642,5.70399,3.15611,4.62045,3.72158,5.76642,7.52115,-36.77838,-34.41772,-71.1961
61200,-8.41291,1.77859,6.58376,-3.86742,2.40922,3.31766,3.58016,5.27586,6.1969,5.51622,-36.12946,-32.61202,-68.74149
61230,-11.209,-0.184046,5.74276,-4.58658,4.25058,1.22677,9.06957,2.56824,1.9773,2.75165,-33.9238,-30.45081,-64.37462
61260,-10.7922,-0.53435,-0.688679,-11.6043,5.35245,2.69457,8.98657,7.53326,2.4058,9.22838,-36.98921,-33.1822,-70.17141
61290,-8.13201,1.33706,0.70065,-9.46756,6.33676,1.67715,8.88716,4.93457,3.93867,5.69718,-36.32626,-32.7994,-69.12566
61320,-9.27187,1.50206,0.724592,-9.55633,1.90147,1.39588,4.02205,7.23583,1.38783,5.11601,-33.40713,-31.27729,-64.68443
61350,-6.43699,2.54489,1.36698,-9.41265,2.94717,1.63454,4.57712,5.34851,2.87435,4.32428,-34.47597,-32.78475,-67.26071
61380,-2.19767,9.24489,1.13618,-9.11907,2.82873,1.48783,4.60739,4.50712,1.27011,2.95367,-33.68898,-31.68438,-65.37337
61410,1.60604,10.7575,-0.0762291,-10.2646,9.20102,1.93738,7.67624,3.49063,1.48098,2.26367,-35.61365,-33.37037,-68.98402
61440,-0.549374,9.81242,2.81711,-9.11164,1.96632,3.82911,5.5676,5.91004,2.6834,3.4648,-35.89025,-33.93165,-69.82191
61470,-1.4235,9.12253,1.33455,-9.47067,3.75783,2.08148,5.86024,6.7945,9.59069,3.34698,-37.13988,-32.81253,-69.95241
61500,-0.17933,10.3288,1.30806,-9.09974,7.97855,4.96389,5.29658,2.97602,1.41767,6.03036,-36.71261,-32.44695,-69.15956
61530,2.45931,13.669,1.97001,-9.08776,8.80959,2.30037,2.94297,8.52878,1.55785,3.65338,-36.78007,-33.24836,-70.02844
61560,4.20898,14.4429,-1.55726,-12.5166,2.20263,1.28031,3.36844,5.99539,8.56278,2.74425,-36.17748,-30.64599,-66.82347
61590,6.08443,15.6311,-1.75388,-14.06,2.16139,3.3093,5.23329,2.82704,2.45051,8.55373,-37.11657,-32.46699,-69.58356
61620,2.52438,11.3397,0.100597,-8.63441,2.73699,1.55688,8.31688,2.48315,4.8629,5.79115,-36.16943,-34.41312,-70.58255
61650,4.62689,14.647,2.76373,-7.23019,4.28378,1.37895,3.29451,8.95325,5.17306,2.7029,-36.9719,-32.29331,-69.2652
61680,4.87898,13.9092,0.960358,-8.26603,2.70438,1.99628,5.24033,2.64355,2.1103,3.8187,-35.36658,-32.47214,-67.83871
61710,4.85256,15.996,0.794081,-9.85446,6.29427,2.01777,8.36195,9.08531,1.10245,3.60741,-37.57554,-31.06554,-68.64108
