"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
61890,-6.99718,-2.41948,-4.17976,-7.67136,1.43295,3.70116,1.28403,1.12204,6.59719,3.97112,-31.97147,-23.60205,-55.57351
61920,-5.20173,-0.625249,-4.8869,-9.34907,1.65913,6.608,1.71221,1.13989,4.27747,3.34139,-32.48674,-26.43089,-58.91763
61950,-7.50922,-2.45068,-4.61758,-11.096,1.35511,5.7202,1.12832,4.2777,2.26303,3.95813,-32.5427,-29.13533,-61.67804
61980,-6.9958,-1.80425,-4.3478,-9.34997,1.54695,1.78852,1.18547,1.15099,2.12529,4.22234,-30.23418,-22.64801,-52.8822
62010,-8.52075,-2.12138,-5.23503,-10.3862,5.95739,7.11178,1.33061,1.51618,3.73462,3.82061,-33.82465,-29.79267,-63.61731
62040,-8.82534,-3.1343,-5.50334,-10.2911,2.40739,9.84003,1.18706,1.13976,9.63613,3.22781,-33.58877,-27.50172,-61.09049
62070,-9.18333,-2.93085,-5.48677,-10.4067,5.00814,2.102,1.13499,2.44321,5.81237,2.36895,-32.69526,-28.8762,-61.57146
62100,-4.96599,-0.761094,-5.0995,-8.96421,6.35526,3.97581,1.1651,1.54144,1.17233,1.97257,-31.40434,-25.20646,-56.6108
62130,-4.87548,0.0484276,-4.78974,-8.96204,2.87558,5.13064,1.36958,1.2953,2.08488,2.01464,-31.49678,-25.48074,-56.97753
62160,-1.6365,2.55723,-4.98556,-8.36489,3.16114,5.94526,2.22245,1.10882,2.77996,4.09483,-33.29824,-27.46269,-60.76093
62190,-0.977109,4.34466,-3.77413,-8.52433,2.47503,1.17744,1.71577,1.11157,3.1025,2.77136,-31.08993,-25.52705,-56.61697
62220,-1.36346,4.65865,-5.32264,-10.9983,2.94947,1.79418,1.39191,1.12543,2.61447,2.23767,-31.14066,-26.34922,-57.48988
62250,-1.1815,4.33916,-4.53832,-9.64059,5.00392,1.31311,2.20565,1.23174,2.99197,1.75434,-31.75624,-26.31859,-58.07483
62280,-2.81694,3.10914,-3.44385,-8.25639,3.18242,2.3017,1.55225,1.91074,4.33286,4.25803,-33.05321,-31.4201,-64.47331
62310,-0.431923,3.80744,-7.03187,-8.99771,6.69674,9.7131,2.0513,1.1535,2.70626,1.8778,-33.83583,-30.37498,-64.2108
62340,-3.20366,1.28944,-4.40917,-10.6056,1.93966,4.26796,3.79621,1.46733,1.81285,7.8486,-33.43263,-30.61938,-64.05201
62370,-1.66178,3.85155,-4.68574,-10.0018,3.03293,1.506,1.15277,1.27028,8.404,1.37032,-31.50531,-23.94584,-55.45115
62400,-2.72624,2.91792,-4.78837,-9.82935,1.36305,7.0805,1.10792,1.41084,6.68907,1.40436,-31.99903,-23.38186,-55.38089
62430,-3.91048,2.2714,-4.83451,-10.269,1.38766,2.57298,1.10243,1.17763,7.12515,3.13721,-31.61717,-22.42698,-54.04415
62460,-3.13259,2.04469,-4.20442,-9.5307,2.20783,1.54314,1.16986,1.75935,7.18867,5.72373,-32.64034,-27.94343,-60.58377
62490,-2.52909,1.94855,-4.84405,-9.72206,1.6469,3.42764,1.46697,1.55959,1.22991,4.2789,-31.19911,-26.61602,-57.81512
62520,-3.85683,1.23856,-4.62724,-9.55559,1.21801,1.26997,1.34282,1.3688,1.61997,3.73542,-29.74264,-25.89227,-55.63492
62550,-2.27456,2.92448,-4.52547,-11.3319,1.43678,5.38078,1.2542,1.4421,2.42861,4.90024,-32.22127,-27.53509,-59.75635
