"median","LCL","UCL","Time","Compartment","Addition.Type"
832.5955,705.24305,941.5172,24,"Blood","BtoA"
1e-15,1e-15,1e-15,0,"Cell","BtoA"
26094.85,2700.355,141251.5,1,"Cell","BtoA"
31089.2,4765.504,142411.75,2,"Cell","BtoA"
34531.45,6450.136,143446.9,3,"Cell","BtoA"
37163.6,7875.6635,145246.6,4,"Cell","BtoA"
39061,9095.595,147013,5,"Cell","BtoA"
40624.6,10063.165,148401.4,6,"Cell","BtoA"
41963.9,10821.52,150780.6,7,"Cell","BtoA"
43124.8,11496.04,152782.95,8,"Cell","BtoA"
44058.85,12099.925,154660.35,9,"Cell","BtoA"
44840.35,12570.525,155011.95,10,"Cell","BtoA"
45521.2,12969.28,155876.95,11,"Cell","BtoA"
46096.5,13324.665,156997.65,12,"Cell","BtoA"
46572.8,13628.57,157400.15,13,"Cell","BtoA"
47015.1,13833.31,157862.35,14,"Cell","BtoA"
47485.25,14030.285,158456.65,15,"Cell","BtoA"
47799.4,14210.04,159531.65,16,"Cell","BtoA"
48090.65,14394.19,160241.25,17,"Cell","BtoA"
48357.65,14505.28,160897.15,18,"Cell","BtoA"
48601.75,14618.545,161601.75,19,"Cell","BtoA"
48802.4,14731.58,161806.5,20,"Cell","BtoA"
48996.9,14820.24,161974.1,21,"Cell","BtoA"
49155,14908.68,162461,22,"Cell","BtoA"
49306.65,14949.755,162443.05,23,"Cell","BtoA"
49450.25,15010.045,162701.5,24,"Cell","BtoA"
1e-15,1e-15,1e-15,0,"Lumen","BtoA"
73.64225,16.18598,353.13685,1,"Lumen","BtoA"
137.809,31.92975,448.77825,2,"Lumen","BtoA"
192.153,46.308955,523.2537,3,"Lumen","BtoA"
238.0635,59.33927,588.72035,4,"Lumen","BtoA"
276.5535,71.09792,642.31155,5,"Lumen","BtoA"
308.638,81.85923,686.74395,6,"Lumen","BtoA"
336.13,91.772435,720.44005,7,"Lumen","BtoA"
359.9495,100.38095,748.09505,8,"Lumen","BtoA"
380.4325,108.51395,774.08235,9,"Lumen","BtoA"
398.4095,115.4902,795.04845,10,"Lumen","BtoA"
414.0455,122.65925,811.73215,11,"Lumen","BtoA"
427.566,128.1502,826.09,12,"Lumen","BtoA"
439.276,133.1558,837.2564,13,"Lumen","BtoA"
449.621,137.6245,846.78025,14,"Lumen","BtoA"
458.4705,141.80415,857.1217,15,"Lumen","BtoA"
466.147,145.3593,864.57975,16,"Lumen","BtoA"
472.8855,148.80075,870.9493,17,"Lumen","BtoA"
478.725,151.4234,877.486,18,"Lumen","BtoA"
484.368,154.1779,881.88315,19,"Lumen","BtoA"
488.8845,156.7585,886.14955,20,"Lumen","BtoA"
492.793,159.2955,890.17225,21,"Lumen","BtoA"
496.491,160.66345,893.15215,22,"Lumen","BtoA"
499.5705,162.6525,896.07255,23,"Lumen","BtoA"
502.5055,164.4415,897.80575,24,"Lumen","BtoA"
