"median","LCL","UCL","Time","Compartment","Addition.Type"
9.34576,8.4789055,9.702802,20,"Blood","BtoA"
9.322945,8.4310255,9.6927005,21,"Blood","BtoA"
9.30071,8.3852015,9.6833195,22,"Blood","BtoA"
9.27829,8.33927,9.67372,23,"Blood","BtoA"
9.25644,8.2951665,9.664744,24,"Blood","BtoA"
1e-15,1e-15,1e-15,0,"Cell","BtoA"
865.2215,6.9363635,5027.5685,1,"Cell","BtoA"
937.803,12.473155,5092.828,2,"Cell","BtoA"
956.4345,17.233165,5093.4115,3,"Cell","BtoA"
962.8215,21.627735,5095.333,4,"Cell","BtoA"
964.6675,25.9289,5086.157,5,"Cell","BtoA"
965.6405,30.12886,5072.4445,6,"Cell","BtoA"
966.9035,34.17978,5061.767,7,"Cell","BtoA"
967.393,38.14783,5050.8765,8,"Cell","BtoA"
967.386,41.999005,5040.618,9,"Cell","BtoA"
968.368,45.657395,5025.651,10,"Cell","BtoA"
968.3735,49.313075,5012.541,11,"Cell","BtoA"
969.056,52.75434,4998.4445,12,"Cell","BtoA"
970.774,56.209125,4984.5305,13,"Cell","BtoA"
973.0955,59.59028,4971.3655,14,"Cell","BtoA"
973.949,62.81038,4962.278,15,"Cell","BtoA"
975.303,65.874855,4949.57,16,"Cell","BtoA"
977.0545,68.96539,4934.0615,17,"Cell","BtoA"
978.9,71.681645,4918.7845,18,"Cell","BtoA"
981.2975,74.380895,4910.1675,19,"Cell","BtoA"
983.7705,77.026575,4904.759,20,"Cell","BtoA"
986.6705,79.511395,4891.5,21,"Cell","BtoA"
990.484,81.903805,4885.6255,22,"Cell","BtoA"
992.4205,84.589285,4882.149,23,"Cell","BtoA"
995.9645,87.228905,4869.8615,24,"Cell","BtoA"
1e-15,1e-15,1e-15,0,"Lumen","BtoA"
0.07803645,0.01992997,0.20927055,1,"Lumen","BtoA"
0.165043,0.051715795,0.43615645,2,"Lumen","BtoA"
0.252706,0.08341938,0.66068225,3,"Lumen","BtoA"
0.340523,0.11511325,0.88093945,4,"Lumen","BtoA"
0.4269925,0.1459559,1.102256,5,"Lumen","BtoA"
0.512717,0.1765646,1.3180335,6,"Lumen","BtoA"
0.5969365,0.2061498,1.529325,7,"Lumen","BtoA"
0.6797655,0.23588385,1.7375805,8,"Lumen","BtoA"
0.762303,0.2651429,1.9435355,9,"Lumen","BtoA"
0.8436365,0.2941683,2.146322,10,"Lumen","BtoA"
0.923262,0.3232957,2.341923,11,"Lumen","BtoA"
1.00197,0.3511297,2.533673,12,"Lumen","BtoA"
1.07955,0.3787688,2.722732,13,"Lumen","BtoA"
1.155695,0.40644125,2.91039,14,"Lumen","BtoA"
1.230985,0.4341066,3.095217,15,"Lumen","BtoA"
1.305245,0.4617395,3.276474,16,"Lumen","BtoA"
1.378825,0.48862725,3.4549455,17,"Lumen","BtoA"
1.450725,0.51466055,3.6236805,18,"Lumen","BtoA"
1.521955,0.5403611,3.7969855,19,"Lumen","BtoA"
1.59167,0.5662731,3.964773,20,"Lumen","BtoA"
1.66087,0.5916603,4.1278055,21,"Lumen","BtoA"
1.72927,0.61655425,4.287722,22,"Lumen","BtoA"
1.79683,0.6402064,4.4480425,23,"Lumen","BtoA"
1.863225,0.66470565,4.603615,24,"Lumen","BtoA"
