"median","LCL","UCL","Time","Compartment","Addition.Type"
2.11036,1.150197,3.2497815,19,"Blood","BtoA"
2.10948,1.147854,3.2488885,20,"Blood","BtoA"
2.108695,1.1445715,3.2467695,21,"Blood","BtoA"
2.10787,1.1425545,3.245769,22,"Blood","BtoA"
2.10687,1.137748,3.243971,23,"Blood","BtoA"
2.10621,1.1346515,3.2416485,24,"Blood","BtoA"
1e-15,1e-15,1e-15,0,"Cell","BtoA"
21716,4630.1815,31748.1,1,"Cell","BtoA"
22196.5,7337.395,31724.525,2,"Cell","BtoA"
22415.45,8851.34,31716.33,3,"Cell","BtoA"
22546.95,9823.7115,31760.105,4,"Cell","BtoA"
22645.65,10480.305,31783.645,5,"Cell","BtoA"
22728.2,10910.9,31812.925,6,"Cell","BtoA"
22793.1,11141.4,31847.255,7,"Cell","BtoA"
22859.1,11380.07,31857.915,8,"Cell","BtoA"
22906.7,11515.2,31862.045,9,"Cell","BtoA"
22953.1,11619.475,31876.955,10,"Cell","BtoA"
22986.45,11696.11,31897.455,11,"Cell","BtoA"
23012.05,11731.425,31917.77,12,"Cell","BtoA"
23029.75,11802.815,31930.99,13,"Cell","BtoA"
23052.1,11834.865,31944.96,14,"Cell","BtoA"
23071.9,11859.53,31957.655,15,"Cell","BtoA"
23082.8,11871.09,31967.225,16,"Cell","BtoA"
23095.7,11884.64,31973.235,17,"Cell","BtoA"
23109.65,11900.62,31981.895,18,"Cell","BtoA"
23122,11912.94,31988.745,19,"Cell","BtoA"
23135.35,11919.325,31996.415,20,"Cell","BtoA"
23138.45,11929.865,32004.425,21,"Cell","BtoA"
23144.05,11940.47,32013.37,22,"Cell","BtoA"
23149.7,11948.005,32022.8,23,"Cell","BtoA"
23156.2,11953.835,32044.62,24,"Cell","BtoA"
1e-15,1e-15,1e-15,0,"Lumen","BtoA"
0.7193685,0.07731474,2.431462,1,"Lumen","BtoA"
0.8668085,0.1585517,2.5514535,2,"Lumen","BtoA"
0.941692,0.2219115,2.6315795,3,"Lumen","BtoA"
0.9895255,0.27017555,2.700091,4,"Lumen","BtoA"
1.019065,0.30634795,2.74404,5,"Lumen","BtoA"
1.04209,0.32878645,2.780962,6,"Lumen","BtoA"
1.05819,0.34723975,2.8065635,7,"Lumen","BtoA"
1.070965,0.36094155,2.8348955,8,"Lumen","BtoA"
1.08085,0.370898,2.8552885,9,"Lumen","BtoA"
1.087695,0.38042535,2.870693,10,"Lumen","BtoA"
1.093995,0.38632315,2.886677,11,"Lumen","BtoA"
1.098665,0.39109095,2.901906,12,"Lumen","BtoA"
1.101895,0.3954445,2.9160895,13,"Lumen","BtoA"
1.10476,0.3992699,2.9267825,14,"Lumen","BtoA"
