"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
61260,-3.35717,7.00439,-1.87265,-15.843,7.14453,4.58865,1.47908,7.93575,1.35301,7.17107,-35.96553,-24.62959,-60.59512
61290,-1.40313,9.04599,-1.46119,-15.0308,8.68674,5.9704,3.35252,6.6291,1.20589,8.84463,-37.418,-26.14936,-63.56736
61320,-5.41958,5.71752,-1.27122,-13.3984,9.08545,1.36596,3.14095,7.67902,1.20359,4.39123,-34.82082,-24.16888,-58.9897
61350,-1.5348,9.1331,-0.852405,-14.9899,5.70452,1.31759,4.1397,6.91393,2.18823,5.75321,-35.93427,-26.84065,-62.77492
61380,-3.55079,7.203,-1.77569,-16.544,3.55916,4.49845,1.99026,8.10106,1.4766,5.88185,-35.52432,-28.24708,-63.7714
61410,-8.14112,3.9441,-0.56008,-13.8238,3.183,2.60516,2.39179,9.18139,5.87617,6.23528,-36.15401,-30.58347,-66.73748
61440,-7.59927,4.23293,-1.6425,-15.182,8.25166,7.31818,1.26948,2.9568,3.0002,7.11954,-35.88379,-27.50648,-63.39027
61470,-8.25573,3.44223,-1.95635,-15.2744,3.44029,3.00633,1.39824,6.79851,1.54782,9.60796,-34.62106,-24.38538,-59.00644
61500,-7.67232,3.22877,-1.7787,-15.0023,4.82422,6.83162,1.60889,7.70654,1.40086,4.77345,-35.21512,-24.60625,-59.82137
61530,-11.4728,1.15635,-1.27958,-14.9283,5.0775,1.49516,1.79176,6.2401,2.71791,6.4054,-34.55027,-25.3746,-59.92488
61560,-11.7567,0.141445,-1.40085,-13.4088,7.43358,5.19893,4.84377,8.52146,1.11464,8.527,-36.74242,-24.63628,-61.3787
61590,-12.5831,-0.641163,-1.7374,-15.1779,7.22235,1.14263,1.3533,8.86802,1.17566,6.91248,-33.88509,-20.13445,-54.01954
61620,-6.7965,3.42368,-1.80359,-14.8853,4.00779,1.30941,1.2776,4.61472,4.64778,6.92946,-34.2112,-25.29294,-59.50414
61650,-6.06225,4.93043,-1.77974,-15.2274,5.31457,1.25973,2.46003,6.97161,8.05461,6.32355,-36.13148,-25.20687,-61.33835
61680,-3.98477,6.329,-1.34905,-13.759,5.6083,1.12606,1.69384,9.83579,5.18402,4.50965,-35.36054,-26.7223,-62.08284
61710,-4.09592,7.49858,-1.58095,-14.8806,3.2207,3.78308,1.46324,6.32785,1.11763,4.30593,-34.02244,-23.93396,-57.95641
61740,-3.79108,7.00839,-1.83146,-15.7043,3.90238,1.90852,1.31145,7.66069,1.6937,8.24015,-34.6733,-22.94408,-57.61738
61770,-6.80025,5.38471,-1.46772,-15.187,5.00674,3.25038,3.34848,9.20585,1.44736,8.82711,-36.27167,-25.08757,-61.35924
61800,-5.61752,6.33883,0.35174,-11.3481,4.80676,1.85478,5.14999,4.07345,3.08614,5.59922,-35.58814,-29.08916,-64.6773
61830,-6.35835,6.5207,4.21363,-8.99791,8.54156,2.13075,9.11474,7.98551,2.50261,8.20355,-37.94119,-28.12468,-66.06587
61860,-7.53913,2.40798,1.22293,-11.5762,5.16551,9.94697,3.88184,7.89103,2.57741,3.35796,-36.74583,-32.86725,-69.61308
61890,-2.7234,8.11535,0.528595,-12.0907,4.62081,8.50395,7.90128,7.46254,2.34068,6.49403,-38.26264,-28.61398,-66.87662
61920,-3.36551,7.79286,-1.62005,-13.2845,9.17266,2.39089,5.54521,4.33113,5.99317,7.08004,-37.70191,-28.67699,-66.37889
