"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
61260,5.90825,3.61356,-5.65054,-2.59105,2.16125,1.44786,1.31813,1.2505,8.68787,3.85726,-32.83178,-50.99793,-83.82971
61290,6.10221,3.86293,-4.80881,-4.14056,9.65913,1.67627,1.13821,1.23958,7.17534,2.80661,-33.81886,-54.76145,-88.58031
61320,6.50933,3.99238,-4.92797,-4.64964,3.7456,1.21652,1.31692,1.27379,5.33545,3.92412,-32.80261,-53.5232,-86.32581
61350,3.30834,-0.159424,-6.03606,-1.49647,1.31574,4.09425,1.31704,1.21676,8.4258,2.33979,-32.38169,-50.5279,-82.90959
61380,3.96861,0.472747,-5.8267,-0.316967,2.07271,6.3523,1.10088,1.18525,1.68851,6.233,-32.58337,-49.6902,-82.27357
61410,-1.33217,-3.9593,-5.43943,-1.13941,1.36936,4.56847,1.19822,1.37366,3.54826,8.06993,-32.5361,-49.50212,-82.03821
61440,-2.25577,-5.61683,-4.57078,-1.13941,1.5583,4.92482,1.10533,1.13302,3.11002,6.14396,-32.01299,-47.49346,-79.50646
61470,-2.52922,-6.37058,-4.06648,-0.691861,1.35167,2.29287,1.28058,1.24283,2.75984,3.37924,-30.64423,-50.39504,-81.03927
61500,-2.4863,-6.36753,-5.49522,-1.67104,1.74033,5.63927,1.12123,1.16692,3.57575,5.97783,-32.36662,-49.19408,-81.5607
61530,-2.23212,-5.99073,-6.05787,-1.93375,3.11396,1.18579,1.41479,1.24422,2.67141,7.29044,-31.5886,-51.83624,-83.42483
61560,-0.106289,-5.80272,-5.92972,-0.422944,1.41475,4.23682,1.25254,1.12957,3.7581,8.32088,-32.48775,-50.3973,-82.88505
61590,-1.52905,-4.58638,-4.72778,-0.0514772,1.51837,1.23366,1.50254,2.54001,2.9782,2.82285,-30.98668,-51.20717,-82.19385
61620,-0.764742,-5.42741,-6.13176,-1.7927,1.45008,1.83642,1.15527,1.34696,7.23129,8.51295,-32.35916,-49.44144,-81.80059
61650,-3.60911,-5.61174,-4.34355,-2.26308,2.74712,8.13829,1.40684,4.88999,6.19426,5.114,-35.21078,-56.95918,-92.16996
61680,-2.53803,-4.117,-4.59647,-1.13244,1.16638,2.34272,1.24241,1.89412,4.13284,3.3109,-31.29053,-52.16383,-83.45436
61710,-1.1031,-5.20058,-3.75932,1.25204,5.44714,1.98097,1.10557,1.17673,3.70594,6.46994,-32.81148,-49.3632,-82.17468
61740,-1.2583,-6.04889,-3.94356,0.42554,1.59177,1.20308,1.28323,1.21926,3.52251,9.55523,-31.53876,-51.1499,-82.68866
61770,-1.68241,-4.94249,-4.83465,-0.617873,1.30905,2.54713,1.14298,1.15097,1.23851,3.38092,-29.75953,-44.23355,-73.99308
61800,-0.0702134,-4.59212,-5.72789,0.406504,1.61783,4.61721,1.29393,1.39705,2.82134,3.54383,-31.87493,-51.61816,-83.49309
61830,0.20695,-5.47951,-5.05591,-1.016,4.94453,1.60062,1.26563,1.14989,3.25184,4.55122,-32.04699,-52.92778,-84.97477
61860,-2.20364,-3.90459,-6.91168,-2.10303,5.97001,3.12451,1.36815,1.5167,8.34684,3.35446,-33.75872,-55.14137,-88.90009
61890,-0.879907,-5.35257,-4.51787,1.00227,2.24185,2.7054,1.19851,1.19987,4.40404,2.32718,-31.46273,-49.99087,-81.4536
61920,-0.430198,-4.31214,-1.04294,4.35999,2.62605,6.14766,1.10645,1.41382,5.99476,8.71868,-34.54368,-51.23347,-85.77715
61950,-2.21119,-5.77351,-0.889452,2.75387,1.92947,6.20674,1.15192,1.33024,1.8738,3.55344,-31.94832,-50.60864,-82.55696
61980,-1.49316,-3.91793,-0.919318,4.23576,1.45897,2.33872,1.1073,1.45641,9.5776,5.1949,-32.92631,-50.80402,-83.73033
62010,-1.03766,-3.86426,-0.411348,4.17911,2.29334,1.41719,1.14025,2.15524,3.46035,7.00568,-32.61967,-51.58748,-84.20715
62040,-0.811846,-4.4615,1.5812,5.9212,5.45624,6.0012,1.47934,1.11626,3.70138,5.15941,-34.5612,-52.29124,-86.85244
62070,-2.42908,-4.92611,3.89604,7.68707,1.50491,5.34669,1.52058,1.13534,3.49462,3.59382,-33.06192,-49.41974,-82.48166
62100,-2.6884,-5.52341,4.37659,8.01033,1.38232,2.40333,1.2607,1.15401,3.94517,2.10515,-31.65259,-48.98934,-80.64193
62130,-4.04886,-7.51649,5.19719,7.98292,3.01149,3.24112,1.20104,1.14923,6.51936,5.27857,-34.12641,-54.13748,-88.26389
62160,-0.0558045,-4.83066,2.93688,9.22423,1.28605,1.47945,1.14737,1.18743,9.25817,4.36695,-32.75868,-52.79204,-85.55072
62190,-0.442891,-4.33009,5.10497,11.022,1.31843,5.48735,1.40698,1.33893,4.80807,7.77422,-34.73901,-51.81029,-86.54931
62220,-0.894789,-4.19229,5.84882,11.1051,1.71377,1.63692,1.1907,1.6869,2.39559,9.89271,-33.46233,-50.85301,-84.31534
62250,-2.12339,-5.52765,7.23954,11.5025,1.95103,2.58874,1.10099,1.23734,2.91548,5.27679,-33.35507,-48.62982,-81.98489
62280,-0.934328,-5.82286,5.05478,10.397,3.42813,1.42534,1.59164,1.1081,5.00609,6.27695,-33.97578,-52.75694,-86.73271
62310,-0.443678,-3.62597,5.10342,10.2776,1.79186,1.80501,1.13809,1.19359,2.23948,9.7361,-32.9847,-49.27304,-82.25774
62340,-2.04434,-4.75625,6.08022,10.556,1.56713,3.75287,1.12715,1.14131,2.59694,6.49653,-33.30866,-47.60946,-80.91812
62370,-1.42854,-5.27999,5.36675,10.1279,5.06574,1.7527,1.12795,1.19446,1.80663,6.60801,-33.31377,-52.6206,-85.93437
62400,-1.10074,-4.69055,5.36814,10.1279,1.95459,1.3684,1.22566,1.31515,5.38007,1.77205,-32.091,-52.34251,-84.43351
62430,-2.27047,-6.57621,5.79939,9.90502,1.48835,5.13632,1.17291,1.51807,9.62089,8.59415,-35.34884,-51.27966,-86.6285
62460,-3.10061,-5.11557,7.05152,10.9731,3.92943,7.88477,1.21691,1.28775,1.93481,3.73146,-34.43332,-51.65346,-86.08678
62490,-2.7696,-4.76427,7.30949,10.6097,2.18723,5.89646,1.16218,1.1735,1.58468,8.44708,-34.02939,-48.62847,-82.65786
