"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
61260,-2.50127,2.74604,-4.82763,-10.6142,1.82154,2.93005,1.53636,1.20632,2.55203,1.43501,-30.64864,-17.88043,-48.52907
61290,-3.66215,2.88181,-4.21517,-11.232,1.20015,2.91627,1.15823,4.38819,5.08963,1.34513,-31.86734,-17.75628,-49.62362
61320,-3.4804,2.54628,-4.63835,-11.0247,1.43247,1.29319,1.18099,2.23821,2.68974,1.73234,-30.15824,-16.75828,-46.91651
61350,-4.53794,0.201589,-4.31988,-9.6621,2.00273,1.75634,1.43771,1.12751,1.71499,2.73344,-30.11745,-16.23268,-46.35013
61380,-4.12921,0.689612,-4.63697,-10.0283,1.2208,7.96774,1.10091,1.20334,2.82085,2.40636,-31.34029,-15.8471,-47.18739
61410,-4.50166,0.0566381,-4.33387,-9.73918,1.66148,6.28899,1.24576,1.16811,1.18417,3.7362,-31.03473,-14.82794,-45.86267
61440,-2.80875,4.09189,-4.68649,-12.0025,8.15991,1.55471,1.16392,2.52595,9.23897,1.4411,-33.41004,-21.94136,-55.3514
61470,-3.51164,3.91322,-4.46766,-12.1775,1.43415,5.01991,1.12643,1.27582,6.09431,1.23225,-31.5312,-15.22136,-46.75256
61500,-2.51768,3.67941,-4.34478,-10.9018,1.60857,8.60428,2.11029,1.14834,9.29338,1.14892,-33.02729,-16.13736,-49.16465
61530,-3.42313,3.39718,-4.39407,-12.1179,6.59694,2.62766,1.13647,1.12885,3.84542,1.79422,-32.17184,-18.57156,-50.7434
61560,-1.57522,3.87906,-4.49892,-10.3424,1.4247,1.19829,1.29513,1.54573,1.72158,2.92961,-30.02559,-18.02508,-48.05067
61590,-0.364165,4.25925,-6.701,-9.88746,8.16725,7.14474,2.70304,1.67878,1.11561,1.2623,-33.15282,-23.36562,-56.51844
61620,-0.608775,4.25925,-2.97057,-9.53282,5.30557,1.70001,1.70193,1.11042,1.31336,1.34983,-30.67896,-20.34841,-51.02736
61650,-0.422793,4.57248,-4.18375,-9.7807,9.93845,1.83487,1.18859,1.15739,2.67157,1.73071,-32.0344,-16.80918,-48.84358
61680,0.810392,6.77847,-4.44135,-10.7514,1.1532,2.0727,1.23352,1.13358,2.42865,1.32898,-29.95432,-13.07342,-43.02774
