"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
61260,-0.522342,-0.910575,-3.97616,-4.85378,1.82753,1.72208,1.16789,1.14926,4.50475,1.93113,-30.50782,-4.191163,-34.69898
61290,0.554536,-0.018932,-4.38449,-4.26014,1.19881,2.55086,1.13377,1.17173,1.41367,1.34108,-29.04693,-1.878299,-30.92523
61320,0.980535,-0.0659732,-4.06459,-3.87524,1.45271,3.19364,1.48694,1.13715,1.85211,2.94254,-30.79787,-5.165916,-35.96378
61350,0.114233,-1.70625,-3.8163,-4.52981,9.62573,9.81288,1.8504,1.2142,2.30568,4.97543,-34.7089,-13.1844,-47.89331
61380,-1.78999,-1.38612,-4.13244,-4.8663,1.23668,3.07626,1.70061,1.10147,1.76339,1.28224,-29.60415,-5.036766,-34.64091
61410,-0.224297,-1.70735,-3.80855,-2.52972,4.00011,9.97157,3.43736,1.12989,3.80719,1.70922,-33.86081,-10.10147,-43.96228
61440,0.668845,0.0856789,-3.1423,-3.71013,2.07009,9.62566,5.82521,1.26934,3.20722,3.74056,-34.53639,-13.13384,-47.67024
61470,1.36411,0.515992,-4.19602,-3.06569,2.52725,2.06894,2.11241,1.13573,7.3922,2.07847,-32.37671,-8.771673,-41.14838
61500,0.883657,0.380322,-4.32998,-4.13929,1.42988,2.48649,1.69659,1.20582,3.57744,1.52839,-30.7324,-4.723175,-35.45557
61530,-0.281468,-0.467994,-3.78027,-5.72202,5.59121,2.99597,1.25431,1.13819,1.66911,2.124,-31.3703,-10.60848,-41.97878
61560,-1.71858,-2.22641,-4.74857,-3.87364,3.57127,2.9849,1.15837,1.1377,1.26045,3.35054,-30.88561,-9.073489,-39.9591
61590,-2.83877,-4.3438,-3.96831,-3.60156,1.23145,6.54959,1.12508,2.26436,2.83307,3.31425,-31.98936,-8.190932,-40.18029
61620,-2.80857,-3.92045,-3.35993,-3.09188,1.74009,6.84532,1.17581,1.10273,1.90818,1.16535,-30.30183,-5.505825,-35.80766
61650,-3.20965,-3.99274,-3.63048,-2.86178,1.72581,1.83349,1.17581,1.22489,2.14505,3.32307,-30.23263,-5.796637,-36.02927
61680,-1.49997,-2.57161,-3.47096,-2.2177,1.92672,5.88611,1.16534,1.1177,3.2507,2.04471,-31.46154,-5.667814,-37.12936
61710,-3.04535,-4.49903,-3.72271,-2.58556,1.50405,2.75109,2.97345,1.20314,4.07753,2.61408,-31.81406,-8.458694,-40.27276
61740,-3.52789,-4.32057,-2.49417,-1.61445,5.11079,3.05852,1.18706,1.13531,7.81937,1.59236,-32.38295,-7.008829,-39.39178
61770,-3.36912,-3.88458,-2.04825,-1.61445,2.52242,9.49753,1.1428,1.18283,2.00264,3.16858,-32.16782,-5.595232,-37.76305
61800,-4.67619,-4.39903,-1.54126,-1.63073,2.29102,5.69002,2.03594,1.21396,1.50851,1.94225,-31.36968,-7.629337,-38.99902
61830,-4.54235,-4.50993,-0.337644,-0.783363,1.25325,3.23206,1.49479,1.26227,2.82121,1.25368,-30.21007,-5.944905,-36.15498
61860,-2.61428,-4.29148,0.200974,1.19306,2.14579,1.11329,1.19151,1.112,6.45806,2.68535,-31.10482,-4.878382,-35.98321
61890,-2.66067,-4.382,-0.0973603,0.666851,5.74891,1.17347,1.42361,1.10951,3.56881,3.88061,-32.04376,-7.369405,-39.41316
61920,-3.93012,-4.66237,-0.34258,0.344555,5.85443,6.83373,1.16745,1.10282,1.65023,1.41278,-31.76765,-6.861479,-38.62913
61950,-2.74671,-4.83607,0.111444,1.44932,1.40684,1.17224,1.44998,1.1276,2.33483,1.43985,-29.30113,-3.76585,-33.06698
61980,-2.73818,-4.48644,0.202724,1.44276,1.41835,1.63849,1.14379,1.1185,2.33081,1.24172,-29.25973,-2.147068,-31.40679
62010,-3.10779,-4.43441,-0.372706,0.842488,1.17536,2.74581,4.19069,1.10649,6.3606,3.22692,-32.75854,-7.604653,-40.3632
62040,-6.10866,-4.83999,0.20773,-0.468215,1.8476,5.13507,1.8762,1.63722,1.79141,1.31795,-31.16321,-11.16608,-42.32929
62070,-4.68406,-4.1388,1.08104,0.253506,1.56462,7.436,1.1894,1.36852,7.54955,4.42533,-33.49771,-8.630344,-42.12806
62100,-3.67409,-3.83419,-0.148517,0.571202,1.25028,8.74744,1.23691,1.37761,1.78077,2.80978,-31.55961,-6.993472,-38.55308
62130,-3.54096,-2.93475,1.49567,2.02915,2.10938,5.1983,1.18671,1.40339,3.11364,7.46679,-33.28697,-10.6928,-43.97977
62160,-3.63607,-4.46432,0.877354,1.14447,5.24097,4.49301,1.41867,1.31019,1.53592,1.44438,-31.67779,-7.318377,-38.99616
62190,-4.14612,-4.67216,1.6957,2.62608,2.26691,2.00113,1.43315,2.0248,8.42697,1.7247,-32.48962,-10.53926,-43.02888
62220,-4.50908,-4.82105,1.19943,1.24231,1.25149,5.7025,1.79996,1.8736,2.64055,1.6903,-31.77934,-8.524766,-40.30411
