"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
61230,-5.74721,-4.18233,-3.11739,-5.00566,1.37398,3.13984,1.10773,1.23593,3.72358,4.54977,-31.27267,-14.84835,-46.12102
61260,-5.42854,-5.06932,-3.05819,-4.48686,1.34605,8.78182,1.13614,1.32735,4.20057,2.00391,-31.67596,-15.80903,-47.48498
61290,-4.48038,-4.00125,-2.60199,-2.86788,1.24825,4.67571,1.75109,1.43191,1.86304,1.17096,-30.21494,-15.48764,-45.70258
61320,-2.97007,-3.13933,-3.58891,-3.45437,1.54278,5.02479,2.20721,1.49122,1.50489,2.2671,-31.23105,-18.38339,-49.61444
61350,-4.05259,-4.81225,-2.94222,-3.39253,1.96784,2.56001,1.101,1.28005,1.18237,1.82572,-29.44875,-14.44963,-43.89838
61380,-3.93593,-3.02061,-3.44839,-4.61825,2.53552,1.82351,2.01461,2.05855,4.93144,1.68239,-31.79061,-19.72518,-51.51579
61410,-3.86225,-3.43602,-1.92636,-1.46642,2.65448,2.02072,1.32637,1.26809,7.58178,3.78515,-32.40819,-19.24052,-51.64871
61440,-3.94717,-4.35313,-2.02807,-2.22955,1.98074,1.82176,1.35865,1.45647,6.34397,1.53301,-31.03653,-16.46526,-47.50179
61470,-3.31949,-3.94998,-1.56578,-1.38546,1.99942,2.52709,1.33526,1.11993,7.1536,1.87213,-31.48721,-16.02285,-47.51006
61500,-4.90064,-5.58646,-2.25822,-2.64775,1.52125,1.11253,5.17947,1.12933,9.30826,4.16013,-32.68667,-19.23972,-51.92639
61530,-4.81525,-3.91588,-1.60572,-2.49575,1.83239,1.16547,1.44505,1.2433,6.52037,1.36907,-30.32943,-13.47034,-43.79976
61560,-4.72581,-4.14122,-2.53049,-3.47757,4.66491,1.60777,1.2665,2.12871,4.07902,1.54229,-31.57525,-17.53133,-49.10658
61590,-4.08635,-3.37312,-3.64927,-4.85361,1.12193,1.71089,1.2439,1.16528,7.08556,1.26257,-29.91356,-9.857121,-39.77068
61620,-4.98175,-3.56466,-3.24529,-4.92428,1.24666,3.17858,1.49894,1.58687,2.58157,1.22091,-30.07895,-15.35496,-45.43392
61650,-4.18354,-3.28469,-3.09474,-4.46298,1.30715,1.37305,1.75968,1.16047,3.3494,1.12871,-29.34955,-12.46461,-41.81416
61680,-3.94494,-3.28984,-3.85978,-4.79954,2.58143,2.51498,1.12031,1.45894,3.92242,1.24277,-30.64622,-13.97375,-44.61997
61710,-4.01295,-3.61619,-2.65357,-3.41068,1.52128,2.59156,1.14071,1.42504,7.14001,1.316,-30.8508,-16.09127,-46.94207
61740,-4.9237,-5.61696,-2.14592,-3.08344,1.11135,2.89609,1.84243,1.13413,7.17006,9.22585,-32.8256,-15.39793,-48.22352
61770,-4.59677,-4.23375,-2.50072,-2.67268,1.78243,2.94543,1.67531,1.15539,1.62485,1.17438,-29.71881,-13.05766,-42.77647
61800,-4.9077,-4.7007,-2.3837,-3.26794,1.44514,1.37346,1.17463,1.50761,2.05438,1.86827,-29.3286,-13.09008,-42.41869
61830,-4.42445,-4.43994,-0.936048,-1.32865,1.30031,1.64186,4.55276,1.38464,1.57805,1.37083,-30.23533,-14.89174,-45.12707
61860,-3.86789,-3.85205,-0.742756,-0.573911,1.79473,1.79854,1.12399,1.14167,4.22453,1.84496,-30.4053,-12.93231,-43.33761
61890,-4.24591,-4.37665,0.263756,0.242282,1.15737,5.85978,1.77357,3.22855,2.10067,1.27642,-31.6493,-15.07605,-46.72535
61920,-3.78007,-4.19052,0.205122,0.0329261,2.87171,2.10782,1.64482,1.20104,1.73802,1.11163,-30.14322,-12.97175,-43.11497
