"median","LCL","UCL","Time","Compartment","Addition.Type"
1.70813,0.6194045,3.1618365,18,"Blood","BtoA"
1.7074,0.6157856,3.161112,19,"Blood","BtoA"
1.7067,0.6122417,3.1580615,20,"Blood","BtoA"
1.70603,0.6097472,3.1570275,21,"Blood","BtoA"
1.705095,0.6068159,3.1551415,22,"Blood","BtoA"
1.704295,0.6034983,3.1547305,23,"Blood","BtoA"
1.70363,0.600583,3.1543125,24,"Blood","BtoA"
1e-15,1e-15,1e-15,0,"Cell","BtoA"
25027.9,5926.893,37280.725,1,"Cell","BtoA"
25745.8,9133.1785,37319.11,2,"Cell","BtoA"
26123.25,10691.945,37284.995,3,"Cell","BtoA"
26371.65,11603.79,37313.24,4,"Cell","BtoA"
26552.45,12088,37323.17,5,"Cell","BtoA"
26688.8,12354.89,37362.37,6,"Cell","BtoA"
26796.65,12545.95,37396.48,7,"Cell","BtoA"
26899.4,12649.005,37443.43,8,"Cell","BtoA"
26979.15,12766.11,37461.755,9,"Cell","BtoA"
27036.8,12895.74,37487.73,10,"Cell","BtoA"
27075.7,12960.795,37508.755,11,"Cell","BtoA"
27118.05,12994.59,37535.405,12,"Cell","BtoA"
27141.65,13046.04,37575.245,13,"Cell","BtoA"
27159.1,13079.905,37608.635,14,"Cell","BtoA"
27173.3,13108.445,37628.015,15,"Cell","BtoA"
27190.65,13129.475,37651.055,16,"Cell","BtoA"
27196.6,13161.34,37669.665,17,"Cell","BtoA"
27208.8,13201.08,37704.33,18,"Cell","BtoA"
27214.1,13216.515,37727.73,19,"Cell","BtoA"
27222.25,13227.33,37743.555,20,"Cell","BtoA"
27233.8,13229.585,37750.9,21,"Cell","BtoA"
27239.15,13231.275,37749.83,22,"Cell","BtoA"
27247.8,13237.475,37755.76,23,"Cell","BtoA"
27254,13237.69,37790.31,24,"Cell","BtoA"
1e-15,1e-15,1e-15,0,"Lumen","BtoA"
0.523704,0.0520122,2.355306,1,"Lumen","BtoA"
0.667336,0.110521,2.4986435,2,"Lumen","BtoA"
0.7430725,0.1543428,2.590787,3,"Lumen","BtoA"
0.788122,0.1868482,2.6544375,4,"Lumen","BtoA"
0.8179655,0.2116519,2.696946,5,"Lumen","BtoA"
0.8379955,0.22818505,2.72696,6,"Lumen","BtoA"
0.853739,0.2395653,2.758958,7,"Lumen","BtoA"
0.8661015,0.249428,2.776856,8,"Lumen","BtoA"
0.874295,0.25634695,2.796417,9,"Lumen","BtoA"
0.8792405,0.26190935,2.817837,10,"Lumen","BtoA"
0.8841395,0.26478925,2.8294615,11,"Lumen","BtoA"
0.8875445,0.26725865,2.84278,12,"Lumen","BtoA"
0.8910065,0.2694159,2.8495205,13,"Lumen","BtoA"
0.8934205,0.2713524,2.8576295,14,"Lumen","BtoA"
0.8954295,0.27313205,2.8629675,15,"Lumen","BtoA"
0.8964345,0.27413825,2.870951,16,"Lumen","BtoA"
0.89832,0.2753533,2.8763345,17,"Lumen","BtoA"
0.8994115,0.27596875,2.8763365,18,"Lumen","BtoA"
0.9006595,0.27655055,2.8782045,19,"Lumen","BtoA"
0.901413,0.2771095,2.8814975,20,"Lumen","BtoA"
0.9022625,0.27788045,2.885055,21,"Lumen","BtoA"
0.9027085,0.2779091,2.886261,22,"Lumen","BtoA"
0.902987,0.278094,2.8864885,23,"Lumen","BtoA"
0.903601,0.27856415,2.888223,24,"Lumen","BtoA"
