"median","LCL","UCL","Time","Compartment","Addition.Type"
4.82301,4.416289,4.9414515,20,"Blood","BtoA"
4.81729,4.400399,4.939633,21,"Blood","BtoA"
4.811685,4.385008,4.9379505,22,"Blood","BtoA"
4.80621,4.36945,4.9362915,23,"Blood","BtoA"
4.800985,4.353013,4.9347235,24,"Blood","BtoA"
1e-15,1e-15,1e-15,0,"Cell","BtoA"
194.799,2.717542,1951.215,1,"Cell","BtoA"
247.6545,4.830853,2052.2295,2,"Cell","BtoA"
269.2025,6.7078825,2110.7695,3,"Cell","BtoA"
279.749,8.544188,2147.7605,4,"Cell","BtoA"
286.6865,10.198225,2173.833,5,"Cell","BtoA"
291.132,11.71457,2193.4335,6,"Cell","BtoA"
295.3145,13.28687,2213.991,7,"Cell","BtoA"
298.889,14.712885,2216.633,8,"Cell","BtoA"
302.611,16.06139,2228.3135,9,"Cell","BtoA"
305.2785,17.404675,2234.6665,10,"Cell","BtoA"
306.927,18.654585,2237.0955,11,"Cell","BtoA"
308.8625,19.90899,2244.4245,12,"Cell","BtoA"
311.3775,21.13543,2247.8145,13,"Cell","BtoA"
313.475,22.335395,2250.8135,14,"Cell","BtoA"
315.9255,23.52007,2252.8965,15,"Cell","BtoA"
318.4405,24.652985,2256.6435,16,"Cell","BtoA"
320.948,25.65891,2262.209,17,"Cell","BtoA"
323.2825,26.631255,2263.4235,18,"Cell","BtoA"
325.8565,27.610115,2261.562,19,"Cell","BtoA"
328.352,28.637375,2260.167,20,"Cell","BtoA"
330.656,29.55869,2260.188,21,"Cell","BtoA"
333.321,30.509815,2259.7315,22,"Cell","BtoA"
335.8115,31.33758,2258.4185,23,"Cell","BtoA"
338.216,32.22489,2259.09,24,"Cell","BtoA"
1e-15,1e-15,1e-15,0,"Lumen","BtoA"
0.01394595,0.001958004,0.077972105,1,"Lumen","BtoA"
0.0325946,0.0061032185,0.1624761,2,"Lumen","BtoA"
0.052285,0.010899045,0.24615095,3,"Lumen","BtoA"
0.07241045,0.01558014,0.3283188,4,"Lumen","BtoA"
0.09270885,0.020269445,0.4091955,5,"Lumen","BtoA"
0.1131725,0.025098165,0.48748015,6,"Lumen","BtoA"
0.133225,0.029831515,0.5637258,7,"Lumen","BtoA"
0.1531635,0.034419365,0.63962035,8,"Lumen","BtoA"
0.172967,0.03909495,0.71306335,9,"Lumen","BtoA"
0.192691,0.04378846,0.7840568,10,"Lumen","BtoA"
0.212139,0.048418435,0.85608395,11,"Lumen","BtoA"
0.231083,0.052815335,0.92654785,12,"Lumen","BtoA"
0.249629,0.056913675,0.99287825,13,"Lumen","BtoA"
0.267976,0.061221145,1.061017,14,"Lumen","BtoA"
0.285966,0.06553903,1.12575,15,"Lumen","BtoA"
0.303578,0.069589215,1.1899075,16,"Lumen","BtoA"
0.321198,0.073663535,1.253185,17,"Lumen","BtoA"
0.338324,0.07767041,1.3159295,18,"Lumen","BtoA"
0.3553275,0.081420995,1.377674,19,"Lumen","BtoA"
0.371922,0.08511547,1.4362055,20,"Lumen","BtoA"
0.3883435,0.088794955,1.4934495,21,"Lumen","BtoA"
0.4044615,0.092502535,1.550127,22,"Lumen","BtoA"
0.4200645,0.096053085,1.6064955,23,"Lumen","BtoA"
0.4354415,0.099395405,1.66409,24,"Lumen","BtoA"
