"median","LCL","UCL","Time","Compartment","Addition.Type"
4.606535,4.104759,4.8808725,18,"Blood","BtoA"
4.5912,4.0734475,4.876063,19,"Blood","BtoA"
4.575905,4.0437035,4.8715075,20,"Blood","BtoA"
4.561445,4.0168035,4.8668605,21,"Blood","BtoA"
4.54737,3.98966,4.8622715,22,"Blood","BtoA"
4.53364,3.965057,4.8580615,23,"Blood","BtoA"
4.520135,3.939826,4.853761,24,"Blood","BtoA"
1e-15,1e-15,1e-15,0,"Cell","BtoA"
1.53751,0.03293077,8.2520855,1,"Cell","BtoA"
1.55333,0.057329515,8.22449349999999,2,"Cell","BtoA"
1.57186,0.079215395,8.211659,3,"Cell","BtoA"
1.59059,0.09998089,8.17406049999999,4,"Cell","BtoA"
1.60868,0.11853495,8.149131,5,"Cell","BtoA"
1.627785,0.1364597,8.1231975,6,"Cell","BtoA"
1.64589,0.1530112,8.125207,7,"Cell","BtoA"
1.661885,0.1688229,8.09568,8,"Cell","BtoA"
1.676835,0.1830274,8.0811695,9,"Cell","BtoA"
1.69337,0.19659045,8.0595615,10,"Cell","BtoA"
1.70774,0.20951825,8.0405185,11,"Cell","BtoA"
1.722125,0.222469,8.028861,12,"Cell","BtoA"
1.738315,0.2351561,8.016876,13,"Cell","BtoA"
1.75124,0.24705145,8.0255645,14,"Cell","BtoA"
1.766065,0.2580818,8.02729049999999,15,"Cell","BtoA"
1.77855,0.2682508,8.012542,16,"Cell","BtoA"
1.79313,0.27768265,8.005458,17,"Cell","BtoA"
1.806385,0.28714535,8.00279549999999,18,"Cell","BtoA"
1.819915,0.29691575,7.9992515,19,"Cell","BtoA"
1.83216,0.30605745,7.997357,20,"Cell","BtoA"
1.84455,0.3132213,7.9825755,21,"Cell","BtoA"
1.856385,0.3208237,7.978545,22,"Cell","BtoA"
1.8666,0.32714325,7.9606395,23,"Cell","BtoA"
1.87803,0.3346074,7.95619,24,"Cell","BtoA"
1e-15,1e-15,1e-15,0,"Lumen","BtoA"
0.08908445,0.026451745,0.23213005,1,"Lumen","BtoA"
0.1753405,0.05219606,0.45289415,2,"Lumen","BtoA"
0.2590185,0.077193245,0.66238905,3,"Lumen","BtoA"
0.339741,0.1014219,0.86181485,4,"Lumen","BtoA"
0.4178545,0.1248119,1.049352,5,"Lumen","BtoA"
0.493623,0.14789755,1.228155,6,"Lumen","BtoA"
0.5670095,0.16991,1.397118,7,"Lumen","BtoA"
0.637658,0.1914314,1.557062,8,"Lumen","BtoA"
0.706159,0.21282665,1.7108525,9,"Lumen","BtoA"
0.7730175,0.23345395,1.857601,10,"Lumen","BtoA"
0.8371855,0.25285315,2.000709,11,"Lumen","BtoA"
0.899179,0.2718074,2.1324865,12,"Lumen","BtoA"
0.959196,0.2898946,2.2576555,13,"Lumen","BtoA"
1.01731,0.3070791,2.376694,14,"Lumen","BtoA"
1.073955,0.3238051,2.491849,15,"Lumen","BtoA"
1.12868,0.3405442,2.596472,16,"Lumen","BtoA"
1.18093,0.3568172,2.7032365,17,"Lumen","BtoA"
1.2315,0.3727166,2.8035755,18,"Lumen","BtoA"
1.28007,0.38697445,2.901679,19,"Lumen","BtoA"
1.327915,0.4018605,2.995087,20,"Lumen","BtoA"
1.37328,0.41634205,3.079764,21,"Lumen","BtoA"
1.417305,0.43046875,3.163401,22,"Lumen","BtoA"
1.46032,0.44406385,3.240906,23,"Lumen","BtoA"
1.50257,0.4574354,3.316446,24,"Lumen","BtoA"
