"median","LCL","UCL","Time","Compartment","Addition.Type"
972.936,931.35415,988.8426,24,"Blood","BtoA"
1e-15,1e-15,1e-15,0,"Cell","BtoA"
84.8291,3.2437395,3245.402,1,"Cell","BtoA"
94.77445,5.9940795,3246.707,2,"Cell","BtoA"
105.3155,8.6399225,3247.997,3,"Cell","BtoA"
115.681,11.22398,3250.718,4,"Cell","BtoA"
126.1825,13.614555,3244.4875,5,"Cell","BtoA"
135.9715,15.973745,3245.297,6,"Cell","BtoA"
145.913,18.27604,3242.446,7,"Cell","BtoA"
155.4325,20.497185,3247.3185,8,"Cell","BtoA"
164.5325,22.71685,3256.8935,9,"Cell","BtoA"
173.676,24.836545,3249.774,10,"Cell","BtoA"
182.223,27.01912,3252.8705,11,"Cell","BtoA"
190.0925,29.01997,3251.6345,12,"Cell","BtoA"
198.168,30.96573,3248.9875,13,"Cell","BtoA"
206.0105,32.91809,3245.065,14,"Cell","BtoA"
213.304,34.858855,3242.586,15,"Cell","BtoA"
221.3555,36.70778,3246.1045,16,"Cell","BtoA"
228.228,38.430255,3252.2575,17,"Cell","BtoA"
235.2145,40.114685,3259.665,18,"Cell","BtoA"
241.449,41.8316,3270.858,19,"Cell","BtoA"
248.03,43.503245,3273.844,20,"Cell","BtoA"
254.6195,45.166135,3272.602,21,"Cell","BtoA"
260.3,46.848225,3278.1825,22,"Cell","BtoA"
265.9595,48.5267,3281.822,23,"Cell","BtoA"
271.7095,50.10445,3282.616,24,"Cell","BtoA"
1e-15,1e-15,1e-15,0,"Lumen","BtoA"
3.970285,1.60139,10.331795,1,"Lumen","BtoA"
7.923505,3.203852,20.57493,2,"Lumen","BtoA"
11.8342,4.782674,30.708695,3,"Lumen","BtoA"
15.70025,6.36616,40.753435,4,"Lumen","BtoA"
19.5227,7.923432,50.51532,5,"Lumen","BtoA"
23.29675,9.470239,60.21517,6,"Lumen","BtoA"
27.0425,11.004745,69.673205,7,"Lumen","BtoA"
30.73945,12.525255,79.06931,8,"Lumen","BtoA"
34.38605,14.009235,88.35043,9,"Lumen","BtoA"
37.99235,15.50932,97.5926,10,"Lumen","BtoA"
41.55765,16.982815,106.69115,11,"Lumen","BtoA"
45.09865,18.423575,115.6429,12,"Lumen","BtoA"
48.5799,19.877695,124.43635,13,"Lumen","BtoA"
52.04935,21.30293,133.2436,14,"Lumen","BtoA"
55.44255,22.708415,141.87245,15,"Lumen","BtoA"
58.81405,24.11488,150.19385,16,"Lumen","BtoA"
62.14745,25.52288,158.7046,17,"Lumen","BtoA"
65.45305,26.87611,167.0968,18,"Lumen","BtoA"
68.7256,28.217135,175.33935,19,"Lumen","BtoA"
71.9711,29.55789,183.5004,20,"Lumen","BtoA"
75.1786,30.85181,191.5988,21,"Lumen","BtoA"
78.32995,32.14623,199.28905,22,"Lumen","BtoA"
81.45425,33.44176,207.0142,23,"Lumen","BtoA"
84.5428,34.69104,214.7536,24,"Lumen","BtoA"
