"median","LCL","UCL","Time","Compartment","Addition.Type"
4.669385,4.191739,4.8780435,20,"Blood","BtoA"
4.657225,4.1653175,4.8740345,21,"Blood","BtoA"
4.645335,4.140246,4.8701305,22,"Blood","BtoA"
4.63406,4.1156745,4.8663005,23,"Blood","BtoA"
4.62295,4.0924975,4.8626335,24,"Blood","BtoA"
1e-15,1e-15,1e-15,0,"Cell","BtoA"
118.1225,2.5675645,1203.902,1,"Cell","BtoA"
129.9825,4.738741,1243.842,2,"Cell","BtoA"
135.8055,6.7382665,1263.7705,3,"Cell","BtoA"
140.278,8.6293475,1271.7685,4,"Cell","BtoA"
144.9825,10.432545,1275.403,5,"Cell","BtoA"
149.0115,12.112785,1278.6005,6,"Cell","BtoA"
153.508,13.804205,1278.9285,7,"Cell","BtoA"
158.0605,15.36171,1277.9915,8,"Cell","BtoA"
162.098,16.917175,1277.574,9,"Cell","BtoA"
165.998,18.38506,1276.9815,10,"Cell","BtoA"
170.2635,19.78561,1275.5615,11,"Cell","BtoA"
173.1885,21.153635,1272.2605,12,"Cell","BtoA"
176.826,22.47234,1271.5315,13,"Cell","BtoA"
180.2595,23.758355,1270.876,14,"Cell","BtoA"
183.4035,25.063185,1268.71,15,"Cell","BtoA"
186.5765,26.296545,1269.093,16,"Cell","BtoA"
189.801,27.54296,1268.131,17,"Cell","BtoA"
193.2625,28.74989,1267.837,18,"Cell","BtoA"
195.8635,29.834255,1266.3765,19,"Cell","BtoA"
198.5145,30.77265,1268.252,20,"Cell","BtoA"
201.253,31.778475,1267.402,21,"Cell","BtoA"
204.0655,32.805915,1266.8115,22,"Cell","BtoA"
206.3885,33.645955,1268.1395,23,"Cell","BtoA"
208.8285,34.53649,1266.3565,24,"Cell","BtoA"
1e-15,1e-15,1e-15,0,"Lumen","BtoA"
0.04939145,0.01170138,0.15139,1,"Lumen","BtoA"
0.1040535,0.02933726,0.30477,2,"Lumen","BtoA"
0.158098,0.046691745,0.45505245,3,"Lumen","BtoA"
0.2115325,0.06389591,0.59934905,4,"Lumen","BtoA"
0.263847,0.080382335,0.73954725,5,"Lumen","BtoA"
0.3151555,0.09645562,0.87440935,6,"Lumen","BtoA"
0.365791,0.1120727,1.006364,7,"Lumen","BtoA"
0.4149785,0.12742975,1.1314075,8,"Lumen","BtoA"
0.463118,0.1426702,1.256888,9,"Lumen","BtoA"
0.51022,0.15751965,1.375413,10,"Lumen","BtoA"
0.556209,0.1720177,1.490529,11,"Lumen","BtoA"
0.6011565,0.186153,1.5997525,12,"Lumen","BtoA"
0.6446395,0.2001506,1.7068125,13,"Lumen","BtoA"
0.6872285,0.21394305,1.812109,14,"Lumen","BtoA"
0.7284165,0.22698165,1.911474,15,"Lumen","BtoA"
0.7690665,0.2398659,2.008818,16,"Lumen","BtoA"
0.80885,0.25227965,2.1026205,17,"Lumen","BtoA"
0.847832,0.2642081,2.1949525,18,"Lumen","BtoA"
0.8858745,0.2758274,2.2784225,19,"Lumen","BtoA"
0.9236545,0.2873768,2.362229,20,"Lumen","BtoA"
0.960721,0.2988001,2.4470865,21,"Lumen","BtoA"
0.99602,0.3102099,2.5285555,22,"Lumen","BtoA"
1.03035,0.3211354,2.6068375,23,"Lumen","BtoA"
1.063315,0.3318148,2.6855845,24,"Lumen","BtoA"
